Risk,AI,Elevation,ET,GDP,GSH,GSS,Population,Precipitation,Slope,Soil_OC,Temperature,TWI,Urban,WTD,Longitude,Latitude,airport,Finishing_textiles,Firefighting_training,Landfill,Manufacture_articles,Manufacture_fabricated_metal,Manufacture_organic_basic,Manufacture_petroleum,Manufacture_plastics,Manufacture_pulp_paper,Manufacture_rubber,Military,PFAS_production,Sewerage,Tanning_dressing,WWTP
0,10256,54.5,1037,5721116.5,5,5,62,104,0.363272637,68.94999695,21.70000076,-1,0,-0.381475547,11.52916667,45.6375,7128,34349,398074,10415,13437,197567,335863,86557,229602,13460,90671,43377,14503,4529,19284,4426
0,10191,57,1034,54088736,5,5,346,103,0.50546217,43.58000183,21.60000038,-1,1,,11.57083333,45.6375,7819,36635,397340,10300,10199,200776,338526,89771,226475,10947,93858,40166,17098,7267,21873,7128
0,9672,44,1011,24977420,4,5,1200,100,0.313359797,,21.10000038,0,1,-2.395666438,11.75416667,45.6375,18875,43835,394430,17696,2950,214902,350347,102236,212750,2960,107918,26115,30049,21076,34010,3179
0,9302,35,1014,20595590,4,5,543,97,0.177699968,,21,0,1,-1.480125124,11.85416667,45.6375,18541,36332,393065,10121,4825,222613,356863,100814,205291,4875,115609,18578,37517,28590,40852,4603
0,9155,32,1016,1308303.875,5,6,107,97,0.223090529,55.90000153,21,0,0,-1.785305562,11.90416667,45.6375,14856,32628,392442,6511,4184,226469,360137,100326,201568,3436,119459,14900,41294,28225,44390,3335
0,9046,28.5,1016,10231199,5,6,160,97,0.177699968,55.47000122,20.89999962,0,1,-1.403830014,11.97916667,45.6375,9631,27165,391582,2993,4787,232255,365069,99877,195996,3584,117512,9692,46995,28678,49795,2947
0,8763,15,1035,20309864,6,6,1797,98,0.190643191,,20.89999962,0,0,-0.411993591,12.1625,45.6375,2760,15011,389862,3395,14128,228995,377221,100234,182435,17366,103533,8177,61037,20162,63335,8916
0,8663,13,1039,13967599,6,6,488,98,0.092667878,,20.89999962,0,0,-1.739528496,12.1875,45.6375,1325,13670,389670,3585,13298,227238,378888,100442,180594,19298,101632,9728,62959,19127,65205,6998
0,8269,1,1060,51191040,5,6,2481,95,0.14805226,,21,0,1,-0.488288701,12.57083333,45.6375,29289,23272,388006,2330,27783,200694,404722,108117,152642,44361,72747,38284,92556,15047,94272,2974
0,8056,9.5,1056,34376600,3,3,568,46,1.090307236,62,17.60000038,-3,1,,-1.020833333,45.62916667,3760,173097,251197,30788,87704,300368,145438,78444,86269,87640,88759,29164,309711,87921,523183,6341
0,8089,23.5,1058,2876403.25,3,3,32,48,0.304954767,62,17.70000076,-1,0,-0.137331197,-0.754166667,45.62916667,16978,179613,235041,30116,66979,301474,131469,70855,77980,66915,81746,34006,321049,80428,518096,17710
0,7669,17,1090,,4,4,18,51,0.097832069,62,18.20000076,-4,0,-0.488288701,-0.0625,45.62916667,20086,185823,194234,9581,13318,296498,105799,78319,80681,13268,87405,76832,354678,85173,508930,12360
0,10588,648,1034,,2,1,8,85,7.646350861,87,15.39999962,-10,0,-101.9913024,1.6375,45.62916667,44026,126311,136783,36573,64493,325180,142846,183638,114959,37788,56557,168937,247755,35929,512248,36058
0,6934,732,1026,,2,2,141,76,8.809799194,62,14.60000038,-11,0,-22.41550317,3.270833333,45.62916667,19214,112615,122513,17500,6145,199448,121449,123720,59672,6449,132900,154630,121031,20810,548790,11668
0,8133,872.5,972,272031.3125,1,1,8,81,4.058001518,87,13.69999981,-4,0,-41.65712978,3.620833333,45.62916667,39202,85784,96288,24877,32350,172679,94337,96550,54529,7460,105832,131858,93935,40737,560363,33913
0,7412,349,1028,3989270.5,2,1,9,83,6.358905315,,17.5,-144,0,-1.083390555,7.729166667,45.62916667,30526,30619,230622,47608,44327,75268,91098,85025,121631,38410,54735,56086,110797,26280,277064,24810
0,10974,218,1035,14720915,5,5,47,103,0.688649416,50.40999985,19.79999924,0,1,-0.656137942,8.979166667,45.62916667,14418,7362,327450,1196,22933,25242,170462,26125,185008,6825,4723,60173,86375,6761,180048,6555
0,9800,195,1048,7609704,5,5,5,104,0.529557467,60.79000092,20.20000076,-1,0,-3.494316014,9.7375,45.62916667,5608,3503,386325,1123,66081,62368,225286,36885,234651,29532,7104,46628,117770,3970,121257,3901
0,8745,238.5,1047,91744568,4,4,2123,93,1.166959882,,19.70000076,-55,1,,10.19583333,45.62916667,22606,34288,421933,930,32924,95988,257730,20113,260183,3490,6201,22408,93106,12765,85805,14706
0,9417,227.5,1023,87458904,4,4,556,101,2.436001778,61.13000107,20.39999962,-42,0,-0.030518044,11.3125,45.62916667,17985,25101,401424,713,24020,181035,322720,69743,246132,10089,73978,60216,10300,14042,9749,11137
0,10290,48,1036,2164824.25,5,5,105,104,0.262509406,58.20999908,21.70000076,0,0,-0.045777066,11.52916667,45.62916667,6201,33677,397173,9507,13446,197697,336393,86444,229844,12563,90506,43505,13920,5194,18705,4883
0,10285,48,1036,11156585,5,5,369,103,0.299877048,49.97999954,21.70000076,-1,0,-1.083390555,11.5375,45.62916667,6232,34131,397023,9393,12799,198339,336924,87087,229219,12746,91144,42864,14439,5636,19222,5396
0,9775,43,1018,35554016,5,5,1610,100,0.171686023,57.36000061,21.20000076,-1,1,-2.151522087,11.70416667,45.62916667,14937,44241,394263,14889,609,211172,347622,99972,216742,662,103935,30111,26068,17426,30234,4747
0,9174,31,1016,1936060.875,5,6,160,97,0.118093684,56.86000061,21,0,0,-0.869764248,11.89583333,45.62916667,15804,33544,391628,7531,5315,225944,360089,99476,202459,4514,118695,15852,40462,27323,43431,4406
0,9126,30.5,1016,1600820.25,5,6,30,97,0.166378081,56.86000061,21,0,0,-0.228885328,11.90416667,45.62916667,15211,32935,391526,6986,4965,226587,360635,99405,201840,4036,119337,15259,41096,27298,44030,3922
0,9039,29,1018,4873386.5,5,6,107,96,0.15668112,56.43000031,21,0,1,-1.861600671,11.9375,45.62916667,12888,30515,391132,5054,4320,229157,362822,99161,199365,2891,120868,12943,43637,27354,46438,2768
0,8851,22,1023,14524906,5,6,718,96,0.190643191,,20.79999924,0,0,-0.595101854,12.0875,45.62916667,6207,20152,389580,7204,12565,234670,372717,98913,188261,11784,109430,6298,55132,23325,57479,9281
0,8532,11,1037,7372175.5,6,6,122,96,0.061874468,65.15000153,20.89999962,0,0,-1.373311971,12.2125,45.62916667,2560,13266,388565,5364,13615,225886,381032,99769,179056,21339,99935,11864,64760,17402,66845,5407
0,8010,5,1047,15247119,5,6,255,89,0.183007911,62.16999817,20.89999962,-1,0,-3.097581445,12.3125,45.62916667,9427,11301,387937,3670,14137,218911,387724,101135,171730,29061,92371,18909,72481,15693,74406,3594
0,10262,414,1028,55599.81641,2,1,24,76,3.754977226,87,16.20000076,-2,0,-46.17380026,1.1375,45.62083333,27102,134533,144947,23710,36231,310757,119652,147706,93922,18510,42614,166787,286626,23708,506508,23792
0,9993,366,1035,496540.2813,2,1,25,74,1.514303565,62,16.39999962,-6,0,-26.16922255,1.1625,45.62083333,26938,133916,144351,24940,37494,311377,120664,149445,94658,18080,42634,168693,284685,22998,506674,23091
0,10506,612.5,1033,,2,1,10,85,7.120414734,87,15.5,-5,0,-44.61738003,1.6375,45.62083333,44581,127237,137708,37279,63692,325249,143510,183304,114252,38213,57245,169812,247809,36475,511333,36605
0,10680,683,1029,49088.19922,2,1,6,87,5.871172905,87,15.19999981,-2,0,-54.76462959,1.645833333,45.62083333,45098,127210,137675,37698,64023,324615,143962,183910,114674,38787,57679,169601,247162,36996,511441,37126
0,9415,864,981,,2,1,6,87,2.803726196,110,14,-3,0,-74.86076143,2.370833333,45.62083333,64680,136915,145983,60070,65194,268752,187572,193667,104303,64974,104176,160223,190892,64009,523992,12660
0,7233,179.5,1115,1616146.75,3,3,241,77,4.085889816,45,18.29999924,-14,1,-0.503547723,4.770833333,45.62083333,17930,10740,29024,5263,15132,86730,10418,9425,9264,15486,20004,59446,10594,6004,506785,5791
1,9402,222,1024,75421536,3,3,427,101,3.140399456,,20.39999962,-47,0,-0.030518044,11.3125,45.62083333,17688,24208,400533,235,23127,181180,323273,69612,246364,10938,73783,60324,9551,13809,10666,10341
0,10256,47,1040,1297680.75,5,5,31,104,0.255113393,93.75,21.79999924,-1,0,-0.473029679,11.52916667,45.62083333,5275,33017,396271,8603,13519,197832,336925,86340,230090,11671,90349,43651,13375,5930,18154,4347
0,10190,45,1033,35839352,5,5,755,103,0.317005605,,21.70000076,0,1,-2.151522087,11.57083333,45.62083333,6178,35390,395534,8464,10306,201037,339581,89563,226969,11007,93547,40461,16154,8215,20884,7327
0,9807,44,1022,7672762.5,4,5,600,100,0.166378081,67.62000275,21.29999924,0,0,-0.686655985,11.67083333,45.62083333,12196,41568,393873,12317,2851,208734,345990,97303,219490,3403,101235,32842,23316,15187,27572,5816
0,8992,27,1020,15753801,5,6,106,96,0.202190563,,21,0,1,-0.411993591,11.95416667,45.62083333,12283,29686,390025,5204,5438,230563,364412,98140,198408,3953,119774,12346,44747,26554,47333,3849
0,8971,25,1018,6540768,5,5,98,96,0.251304924,55.09000015,21,0,1,-0.106813153,11.9625,45.62083333,11761,29097,389931,5004,5643,231205,364960,98098,197791,4174,119138,11826,45386,26639,47945,4082
0,8719,17,1032,5434597.5,6,6,146,96,0.127502084,55.91999817,20.89999962,0,0,-0.503547723,12.12916667,45.62083333,5926,18172,388292,4992,15928,232130,375964,98167,185485,15153,106460,8056,58214,20357,60341,11838
0,7994,6,1044,12714021,5,6,136,89,0.175006941,55.25999832,20.89999962,-1,0,-2.380407416,12.30416667,45.62083333,9068,12201,387059,3894,14817,219906,387635,100092,172657,28528,93225,18639,71738,14769,73573,3822
0,7964,6,1047,10267481,5,6,144,89,0.207210928,,20.89999962,-1,0,-2.365148394,12.3125,45.62083333,9680,12225,387013,4301,15012,219328,388193,100230,172049,29170,92597,19238,72383,14767,74207,4226
0,7943,3,1054,16311448,5,6,1324,88,0.233127356,47.54999924,20.89999962,0,0,-1.953154803,12.45416667,45.62083333,20428,16962,386404,11199,21271,209553,397725,103174,161754,40115,81972,29733,83355,17992,85015,7699
0,9004,260,1045,,3,3,31,65,0.79129833,62,16.79999924,-1,0,-22.14084077,0.695833333,45.6125,39077,149959,159791,26854,30706,300856,106933,117589,86443,30149,55709,133483,315897,49310,503975,44191
0,10463,427,1030,113795.0078,2,1,10,77,2.444111586,62,16.20000076,-7,0,-49.5460441,1.329166667,45.6125,30160,131353,141886,28615,47666,314935,128698,160783,99602,21179,45836,179883,271801,23270,507063,23407
0,10523,637.5,1032,6136.928711,2,1,6,85,5.328059196,87,15.39999962,10,0,-73.54848554,1.654166667,45.6125,46173,128113,138571,38823,63569,323832,145078,184188,114400,39793,58801,170271,246573,38068,510635,38198
0,10442,816,987,358.2560425,2,1,2,90,4.131484032,110,14.39999962,-6,0,-65.72060731,1.979166667,45.6125,64977,129707,139720,42978,79886,298885,163673,208064,130750,63187,77995,163924,221348,60251,515521,28085
0,6468,345,1119,2527929.75,4,5,64,77,0.15668112,45,17.60000038,-2,0,-3.646906233,4.229166667,45.6125,9555,41036,52276,10345,54026,127014,47814,49654,10623,49833,59440,94866,47509,16691,548888,8505
0,7163,170.5,1122,31465388,4,4,479,76,2.83842802,62,18.39999962,-10,1,-0.350957504,4.770833333,45.6125,18555,11512,28099,4418,14514,87079,11257,10067,9999,14854,20580,60089,11448,5307,506843,4951
0,10144,184.5,1058,16273426,4,3,1,98,0.717367887,,20.29999924,-1,1,-6.668192569,9.2875,45.6125,18633,17025,351280,7460,39724,34943,193183,43558,205654,5806,11366,69198,94411,10439,156282,5977
0,9977,185,1050,55539364,5,5,780,102,0.426904738,,20.29999924,-1,1,-26.13870451,9.5375,45.6125,14646,2440,370702,2695,57750,49566,211274,40700,222091,13870,9366,60222,105797,984,136915,1780
0,9539,179,1037,3728931.25,2,1,160,100,4.994591713,71.25,20.89999962,-2,0,,11.37916667,45.6125,12479,25260,398252,5226,21365,186446,327992,74643,241588,11076,78696,55316,6669,10124,10074,7845
0,10238,59,1040,20693976,5,5,304,104,0.304954767,,21.79999924,-3,0,-0.442511635,11.47083333,45.6125,6304,29258,396450,9901,18136,193487,333763,81731,234710,10361,85722,48280,9285,5923,14040,1504
0,10325,53,1038,20312956,5,5,803,105,0.271419644,61.88999939,21.79999924,0,1,-0.122072175,11.49583333,45.6125,5076,30548,395981,8742,16212,195408,335344,83666,232836,10302,87641,46366,10736,5859,15521,1722
0,10299,45.5,1039,2419708.5,5,5,67,104,0.262509406,93.84999847,21.79999924,-1,0,-1.647974365,11.52916667,45.6125,4348,32371,395370,7705,13655,197971,337459,86247,230339,10784,90202,43817,12875,6713,17636,3959
0,10266,43,1038,2564101.25,5,5,56,103,0.185335249,93.86000061,21.79999924,-1,1,-0.549324788,11.5375,45.6125,4392,32842,395220,7564,13017,198611,337989,86892,229715,10997,90842,43181,13435,7061,18184,4577
0,10252,42,1036,2564101.25,5,5,179,103,0.188028276,,21.79999924,-1,1,-0.213626307,11.54583333,45.6125,4530,33320,395071,7476,12381,199252,338519,87537,229092,11244,91483,42545,14002,7448,18738,5203
0,10204,43.5,1034,29623254,5,5,235,102,0.180392995,49.99000168,21.70000076,0,1,-3.921568627,11.57083333,45.6125,5408,34787,394631,7549,10482,201174,340111,89473,227221,11153,93405,40639,15742,8797,20435,7104
0,9540,34,1016,6623729.5,5,6,210,97,0.159374148,49.43999863,21.10000038,-1,0,-0.976577401,11.7375,45.6125,16758,45500,391944,16033,2822,213998,350807,99827,214779,1812,106245,28067,28041,20038,31502,5355
0,7770,4,1053,15024294,5,6,156,87,0.157749221,56.15999985,20.89999962,-1,0,-3.082322423,12.35416667,45.6125,13049,13727,385875,7385,17153,216867,391457,100080,169341,32509,89706,22592,75527,14274,77200,4629
0,8501,350,1078,4465813.5,3,3,181,83,2.681752205,62,17.29999924,-5,0,-49.85122454,5.029166667,45.60416667,14089,17535,32676,7615,12437,69358,19106,15394,16834,12735,4983,48589,19575,17325,486848,10388
0,9462,217,1096,20396350,3,3,134,93,3.137670994,45,18.70000076,-18,0,-12.49713893,5.6375,45.60416667,19250,62130,71045,3339,34934,36184,34894,60904,49554,22966,42418,49006,64134,20288,439621,17666
0,8642,209,1052,38932244,4,4,219,91,3.013906002,,20.10000038,-24,1,-0.091554131,10.20416667,45.60416667,19752,34594,422487,3784,32466,97393,260214,17591,262966,1000,8438,19554,92267,10113,85540,12039
0,9521,170,1041,10578503,3,3,192,100,3.095243931,68.87999725,21,-10,0,-16.05249104,11.37916667,45.60416667,12188,24443,397358,5505,20439,186596,328542,74544,241831,11999,78536,55464,5748,10683,9198,6919
1,9579,155,1039,11874261,3,3,80,99,3.052567959,68.58999634,21,-9,0,,11.3875,45.60416667,11567,24760,397188,6110,20416,187236,329064,75189,241206,12070,79175,54825,5712,10188,9439,6921
0,10295,42,1040,6501389.5,5,5,315,104,0.180392995,94.33000183,21.79999924,-1,1,-0.015259022,11.5375,45.60416667,3477,32219,394318,6654,13223,198754,338523,86809,229969,10136,90705,43368,13002,7841,17714,4410
0,10140,41,1033,23786080,5,5,913,103,0.224066108,61.93999863,21.70000076,-1,1,-0.183108263,11.5875,45.60416667,5663,35220,393439,6999,9514,202597,341704,90685,226231,10132,94557,39576,16587,10384,21197,8293
0,9384,32,1014,3182482.75,4,5,194,96,0.134805351,,21,0,0,-3.463797971,11.7875,45.60416667,20366,42414,390311,16296,6389,217980,354555,98065,211330,5614,109993,24700,31657,23108,34591,3917
0,8895,22,1018,7635489,5,6,151,95,0.149377868,,20.89999962,0,1,-1.190203708,11.97916667,45.60416667,12067,28788,387912,6700,6786,232740,367048,96175,197133,6410,118252,12143,46408,25041,48610,5862
0,8038,6.5,1048,30492068,6,6,271,91,0.180392995,,20.89999962,0,1,-2.075226978,12.2625,45.60416667,7227,14393,385460,5126,16098,223635,385796,97642,176339,25669,96830,16638,68345,13413,70024,5095
0,7741,2,1050,10746984,5,6,43,86,0.195663556,63.95999908,20.89999962,0,0,-1.12916762,12.35416667,45.60416667,13362,14616,384950,7938,17977,217295,391927,99183,169673,32659,89958,22943,75457,13378,77031,3816
0,7711,2.5,1051,565128.125,5,6,47,86,0.166378081,63.95999908,20.89999962,-1,0,-1.419089036,12.3625,45.60416667,13967,14807,384910,8449,18276,216721,392485,99348,169069,33297,89335,23540,76104,13563,77669,3517
0,7218,157.5,1115,10491795,4,4,629,77,0.408027351,,18.5,-15,1,-2.471961547,4.7875,45.59583333,19021,12560,26189,2204,12338,86614,12570,10725,10950,12663,20880,60495,12825,5371,505670,2727
0,8954,252,1102,89115968,4,5,438,92,0.310878128,62,19,-18,1,-0.946059358,5.8875,45.59583333,4734,72131,89100,883,23950,35001,39682,80312,67064,24112,61864,61549,83460,1005,420271,1026
0,9626,167,1042,22299214,5,5,444,99,0.321246386,51.59999847,20.29999924,-1,1,-0.289921416,9.770833333,45.59583333,10110,2088,388762,5645,62175,66288,228957,32771,238718,31963,9560,42666,117119,5859,119068,5873
0,7825,268.5,1041,2866025,3,4,21,88,4.896652699,68.37000275,19.89999962,-33,0,-1.876859693,10.82083333,45.59583333,22930,9651,410167,26178,8527,144092,295237,31451,284142,8926,36164,46733,44359,20785,39061,13779
0,9544,160.5,1040,37124612,3,2,514,101,0.391816139,,21.10000038,-17,1,-0.24414435,11.37083333,45.59583333,12597,23319,396634,5368,19560,186112,328573,73811,242702,12382,77746,56265,4956,10170,8111,6060
1,9497,153.5,1041,14695992,4,3,53,100,5.467050076,69.16000366,21,-18,0,-0.823987182,11.3875,45.59583333,11329,23961,396294,6483,19489,187390,329614,75102,241452,11466,79027,54990,4785,10220,8598,5996
0,10283,42,1045,30568580,5,5,723,104,0.37202847,,21.89999962,0,1,-2.716105898,11.52916667,45.59583333,2495,31120,393568,5934,14106,198261,338532,86089,230848,9035,89935,44205,12026,8262,16704,3791
0,10238,38,1042,19970038,6,6,103,103,0.123748794,61.59999847,21.89999962,-1,1,-0.656137942,11.54583333,45.59583333,2800,32107,393267,5633,12877,199541,339588,87382,229603,9579,91220,42944,13226,8536,17865,5077
0,10150,40.5,1037,32946742,5,5,1036,103,0.195663556,,21.79999924,0,1,-4.943923095,11.57916667,45.59583333,4600,34144,392679,5906,10468,202101,341706,89969,227114,11051,93792,40428,15673,9601,20226,7659
0,7812,4,1049,15293548,5,6,157,87,0.131052047,63.81999969,20.89999962,0,1,-0.64087892,12.30416667,45.59583333,10346,14981,384287,6368,17502,221173,389053,97375,173636,29036,93953,19884,71515,11991,73038,6305
0,7687,1,1049,2651888.75,5,6,51,85,0.1383553,63.59000015,20.89999962,0,0,-0.030518044,12.3625,45.59583333,14320,15689,383985,9032,19096,217154,392956,98452,169408,33469,89598,23914,76045,12684,77512,2687
0,9984,367.5,1032,,2,2,14,73,2.195897579,62,16.39999962,-5,0,-28.67170214,1.095833333,45.5875,31292,139102,149493,18799,37355,306223,121249,143154,89296,23054,46469,164392,287707,28441,502553,28519
0,10505,445,1037,1148599.125,2,1,52,76,1.49684298,62,16.20000076,-4,0,-45.92965591,1.454166667,45.5875,37308,132295,142842,33610,54300,316024,136836,168670,102537,29092,52178,178387,262287,29557,505525,29699
0,10294,413,1043,,2,1,16,78,2.137433529,62,16.39999962,-9,0,-4.043640803,1.5125,45.5875,40069,131701,142236,35277,55959,317833,139726,172898,105245,32315,54409,176669,257760,32105,506164,32246
0,10159,525.5,1041,,2,1,10,81,3.079271317,87,16,-2,0,-70.60349432,1.629166667,45.5875,46431,130969,141444,37261,60182,321622,145753,181401,111028,39539,59653,173528,248706,38316,507571,38451
1,7276,158,1109,21788304,3,3,431,77,0.470008522,45,18.39999962,-19,1,-8.026245518,4.7875,45.5875,19742,13420,25262,1355,11792,86992,13466,11520,11798,12096,21553,61169,13728,5111,505733,1890
0,7856,199.5,1043,11265603,3,4,145,88,2.936358929,59.04000092,20.29999924,-25,0,,10.8125,45.5875,22190,10782,409543,25889,9655,143658,295361,30624,284990,10054,35239,45782,44918,19655,39994,13105
0,7904,206,1041,11265603,3,2,10,88,7.527650356,53.43000031,20.20000076,-29,0,-82.65812161,10.82083333,45.5875,22028,10417,409305,26494,9261,144291,295848,31260,284360,9658,35852,46384,44272,20017,39390,12893
1,9599,149,1042,19222106,4,5,74,100,0.510216653,,21.20000076,-15,1,-0.457770657,11.37916667,45.5875,11804,22833,395569,6436,18589,186910,329646,74380,242326,11279,78248,55805,3912,9248,7482,5068
0,9587,144,1043,45376604,4,4,623,100,0.703102469,,21.29999924,-19,1,,11.3875,45.5875,11162,23172,395399,6961,18563,187548,330166,75027,241702,10803,78890,55170,3859,9298,7777,5071
0,10108,38,1038,909781.8125,5,5,269,102,0.131052047,,21.79999924,0,1,-3.418020905,11.57916667,45.5875,4171,33596,391776,5037,10881,202250,342240,89908,227377,10362,93678,40670,15416,8824,19638,7506
0,8468,11,1036,3129957.5,6,6,95,95,0.097832069,55.40999985,20.89999962,0,0,-0.88502327,12.14583333,45.5875,7754,20032,384467,1215,17336,232581,379012,94577,185497,17647,106079,11963,59161,16855,60759,12217
0,8035,7,1050,10079206,6,6,55,91,0.2187583,55.47000122,20.89999962,0,1,-1.815823606,12.2375,45.5875,7556,16690,383777,7481,17953,226209,385089,95481,178812,24288,99196,16232,66283,12387,67769,7465
